,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,74.110001,74.980003,73.389999,74.370003,69.607864,870500
1,2016-01-05,74.370003,75.010002,73.43,74.290001,69.532997,739200
2,2016-01-06,73.370003,75.099998,73.25,74.410004,69.645325,696600
3,2016-01-07,73.0,74.220001,72.32,72.5,67.857628,500700
4,2016-01-08,72.639999,72.870003,70.449997,70.550003,66.032494,598900
5,2016-01-11,70.82,71.550003,68.940002,69.629997,65.171402,659000
6,2016-01-12,70.120003,70.540001,68.900002,69.620003,65.162041,924800
7,2016-01-13,69.620003,70.190002,66.970001,67.0,62.709789,696300
8,2016-01-14,67.160004,68.32,66.209999,67.91999799999999,63.570889,783800
9,2016-01-15,66.260002,67.41999799999999,65.769997,67.33000200000001,63.018668999999996,714900
10,2016-01-19,67.900002,68.360001,66.529999,67.08000200000001,62.784679000000004,700400
11,2016-01-20,66.18,68.57,65.18,67.870003,63.524105000000006,1150300
12,2016-01-21,67.889999,68.660004,67.040001,67.599998,63.271374,858900
13,2016-01-22,68.410004,69.57,68.199997,69.559998,65.105873,617400
14,2016-01-25,69.33000200000001,70.300003,69.08000200000001,69.410004,64.965469,570900
15,2016-01-26,69.589996,69.870003,68.720001,69.349998,64.909317,661200
16,2016-01-27,69.0,70.510002,68.68,68.910004,64.497505,783100
17,2016-01-28,69.25,69.559998,66.66999799999999,67.879997,63.533451,876400
18,2016-01-29,68.25,69.370003,68.25,69.239998,64.806351,668000
19,2016-02-01,68.489998,70.129997,68.489998,69.83000200000001,65.358597,736700
20,2016-02-02,68.989998,69.339996,68.480003,69.110001,64.684708,436200
21,2016-02-03,69.769997,69.769997,68.199997,68.91999799999999,64.50685899999999,666700
22,2016-02-04,68.970001,69.440002,68.349998,68.660004,64.263504,950900
23,2016-02-05,68.290001,68.43,66.470001,66.760002,62.485165,724400
24,2016-02-08,65.860001,66.279999,63.709998999999996,65.459999,61.268409999999996,739900
25,2016-02-09,66.480003,67.980003,65.18,66.470001,62.213730000000005,1532400
26,2016-02-10,67.019997,67.360001,64.089996,64.199997,60.089092,1173600
27,2016-02-11,62.279999,63.689999,61.41,62.470001,58.469868000000005,834900
28,2016-02-12,63.169998,63.23,61.380001,62.610001000000004,58.60090600000001,666800
29,2016-02-16,63.029999,64.25,62.849998,64.019997,59.920609,515300
30,2016-02-17,64.32,65.160004,64.099998,64.66999799999999,60.528992,570600
31,2016-02-18,64.730003,65.290001,63.59,63.700001,59.621109,575000
32,2016-02-19,63.540001000000004,63.779999,62.68,63.619999,59.546234,552700
33,2016-02-22,64.139999,64.599998,63.400002,64.480003,60.351169999999996,688000
34,2016-02-23,63.959998999999996,64.230003,62.650002,62.77,58.750648,727800
35,2016-02-24,62.389998999999996,63.459998999999996,61.639998999999996,63.389998999999996,59.330967,447400
36,2016-02-25,63.52,65.300003,63.360001000000004,65.260002,61.081219,516000
37,2016-02-26,65.190002,65.339996,64.449997,64.540001,60.639618000000006,510000
38,2016-02-29,64.589996,64.959999,63.32,64.32,60.432930000000006,835700
39,2016-03-01,64.620003,65.58000200000001,64.349998,65.010002,61.081223,590000
40,2016-03-02,64.779999,65.66999799999999,64.779999,65.300003,61.353691000000005,594600
