,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,49.43,50.18,48.91,50.119999,41.701561,12571300
1,2016-01-05,50.459998999999996,50.599998,49.07,49.139998999999996,40.886158,13482300
2,2016-01-06,48.360001000000004,48.66,47.759997999999996,48.639998999999996,40.470139,15783500
3,2016-01-07,47.779999,48.0,45.98,46.139998999999996,38.390057,20495600
4,2016-01-08,46.810001,46.849998,45.84,45.880001,38.17374,15285500
5,2016-01-11,46.360001000000004,46.529999,45.330002,46.07,38.33181,13624900
6,2016-01-12,46.450001,46.68,45.619999,46.52,38.706241999999996,9290700
7,2016-01-13,47.220001,47.970001,46.07,46.099998,38.356773,17285100
8,2016-01-14,46.209998999999996,48.009997999999996,45.84,47.73,39.712994,21649400
9,2016-01-15,46.040001000000004,46.509997999999996,45.130001,45.82,38.12381,17273300
10,2016-01-19,46.5,46.580002,45.470001,46.09,38.348461,12680000
11,2016-01-20,45.5,46.18,44.389998999999996,45.93,38.215332000000004,14761500
12,2016-01-21,46.360001000000004,47.439999,45.709998999999996,47.049999,39.147205,12913700
13,2016-01-22,47.810001,48.279999,47.439999,48.07,39.99588,12154900
14,2016-01-25,47.970001,48.389998999999996,47.52,47.580002,39.588192,9365800
15,2016-01-26,47.599998,48.849998,47.52,48.52,40.370293,9273400
16,2016-01-27,48.0,48.580002,47.16,47.529999,39.546585,12305000
17,2016-01-28,45.799999,45.82,43.470001,43.59,36.268375,27935200
18,2016-01-29,44.049999,45.349998,43.669998,45.34,37.724426,24039200
19,2016-02-01,44.709998999999996,46.41,44.389998999999996,46.110001000000004,38.365101,13120400
20,2016-02-02,45.18,45.400002,42.880001,43.150002,35.902287,21079700
21,2016-02-03,43.599998,45.0,43.310001,44.73,37.216896000000006,16733600
22,2016-02-04,44.619999,45.759997999999996,44.380001,45.66,37.990681,10798900
23,2016-02-05,45.450001,45.599998,43.77,44.02,36.626141,10709800
24,2016-02-08,43.509997999999996,44.16,42.830002,43.889998999999996,36.517979,12799000
25,2016-02-09,43.650002,44.060001,43.169998,43.610001000000004,36.285015,10339800
26,2016-02-10,44.0,44.52,42.900002,42.959998999999996,35.74419,10044600
27,2016-02-11,42.509997999999996,43.290001000000004,42.240002000000004,43.0,35.777473,12537700
28,2016-02-12,43.349998,44.759997999999996,43.080002,44.560001,37.075443,11696500
29,2016-02-16,45.599998,46.830002,45.400002,46.73,38.880951,13832500
30,2016-02-17,47.049999,48.529999,47.009997999999996,48.41,40.278778,14868200
31,2016-02-18,48.41,49.310001,48.02,49.080002,40.836246,13173100
32,2016-02-19,49.040001000000004,50.040001000000004,48.759997999999996,49.419998,41.119129,16196800
33,2016-02-22,50.080002,51.290001000000004,50.07,51.279999,42.666706,16793600
34,2016-02-23,51.0,51.0,50.110001000000004,50.419998,41.951172,9358700
35,2016-02-24,50.0,51.66,49.73,51.52,42.866402,10966600
36,2016-02-25,51.5,51.790001000000004,50.900002,51.639998999999996,42.966248,8352400
37,2016-02-26,52.0,52.0,51.220001,51.619999,42.949608000000005,9528400
38,2016-02-29,51.169998,51.529999,50.709998999999996,50.790001000000004,42.655659,12127300
39,2016-03-01,51.080002,52.110001000000004,51.060001,52.110001000000004,43.764252,11977400
40,2016-03-02,52.389998999999996,52.98,52.240002000000004,52.849998,44.385738,15664800
41,2016-03-03,52.450001,52.810001,51.860001000000004,52.380001,43.991009000000005,12365200
42,2016-03-04,52.330002,52.900002,51.900002,52.66,44.226172999999996,12770300
43,2016-03-07,52.439999,53.52,52.360001000000004,53.299999,44.763668,10171500
44,2016-03-08,52.889998999999996,53.209998999999996,51.98,52.459998999999996,44.058201000000004,11684300
45,2016-03-09,52.41,52.52,51.740002000000004,51.950001,43.62989,13964500
46,2016-03-10,51.91,52.369999,51.169998,52.02,43.688675,9539100
47,2016-03-11,52.59,52.639998999999996,51.889998999999996,52.220001,43.856640000000006,11404300
48,2016-03-14,52.240002000000004,52.41,51.740002000000004,52.09,43.747456,7407200
49,2016-03-15,51.75,51.830002,50.98,51.630001,43.361134,12887600
50,2016-03-16,51.630001,51.630001,50.91,51.299999,43.083988,21052300
51,2016-03-17,51.150002,51.689999,51.119999,51.380001,43.151173,10190400
52,2016-03-18,51.689999,51.869999,51.23,51.59,43.327541,28991500
53,2016-03-21,51.599998,52.349998,51.509997999999996,52.209998999999996,43.848251,11796500
54,2016-03-22,51.84,52.32,51.790001000000004,52.02,43.688675,6623200
55,2016-03-23,52.119999,52.16,50.810001,50.990002000000004,42.823631,9194600
56,2016-03-24,50.630001,50.900002,50.130001,50.860001000000004,42.714451000000004,7527300
57,2016-03-28,50.43,50.610001000000004,49.950001,50.189999,42.151756,9065200
58,2016-03-29,50.0,50.939999,49.669998,50.689999,42.571678000000006,10462600
59,2016-03-30,51.169998,51.650002,50.73,50.990002000000004,42.823631,7142800
60,2016-03-31,50.869999,51.43,50.830002,51.139998999999996,42.949615,7315800
61,2016-04-01,51.080002,51.110001000000004,50.009997999999996,50.880001,42.731243,9379800
62,2016-04-04,50.810001,51.110001000000004,50.509997999999996,50.650002,42.538090000000004,6289600
63,2016-04-05,50.439999,50.529999,50.0,50.07,42.050971999999994,6863300
64,2016-04-06,50.139998999999996,50.73,49.73,50.619999,42.512882,7631600
65,2016-04-07,50.400002,50.450001,49.77,50.029999,42.017376,7532200
66,2016-04-08,50.369999,51.150002,50.25,50.560001,42.462498,5584800
67,2016-04-11,50.860001000000004,51.580002,50.860001000000004,51.0,42.832035,8637200
68,2016-04-12,51.049999,51.099998,50.200001,50.82,42.680855,6116900
69,2016-04-13,51.299999,52.439999,51.150002,51.919998,43.604683,13813500
70,2016-04-14,51.849998,51.889998999999996,51.240002000000004,51.82,43.520699,7921400
71,2016-04-15,51.93,51.990002000000004,51.029999,51.060001,42.882416,10143300
72,2016-04-18,51.09,51.73,50.939999,51.549999,43.293945,7673100
73,2016-04-19,51.73,51.93,51.299999,51.830002,43.529090999999994,9306400
74,2016-04-20,51.93,52.540001000000004,51.810001,52.09,43.747456,11216900
75,2016-04-21,51.299999,51.799999,50.740002000000004,51.669998,43.394721999999994,16728600
76,2016-04-22,51.709998999999996,53.09,51.68,52.639998999999996,44.209373,14029800
77,2016-04-25,52.599998,52.720001,52.029999,52.43,44.033015999999996,6941200
78,2016-04-26,52.540001000000004,52.959998999999996,52.450001,52.91,44.436134,7600100
79,2016-04-27,52.029999,53.130001,52.009997999999996,52.900002,44.427731,8256600
80,2016-04-28,52.48,53.279999,52.040001000000004,52.130001,43.781052,7795000
