,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-01,32.360001000000004,32.830002,30.68,30.809998999999998,25.663082,4963200.0
1,2016-01-08,31.1,31.23,28.74,29.48,24.555264,10383000.0
2,2016-01-15,28.620001000000002,28.940001000000002,26.42,27.73,23.097607,10669600.0
3,2016-01-22,28.17,28.620001000000002,27.35,28.309998999999998,23.580717,10825700.0
4,2016-01-29,28.389999,28.83,26.27,27.629998999999998,23.168436,16037600.0
5,2016-02-05,27.540001,28.120001000000002,23.99,24.07,20.183289000000002,15417200.0
6,2016-02-12,24.610001,27.73,24.549999,27.379998999999998,22.958809,13350500.0
7,2016-02-19,27.16,28.35,26.68,28.33,23.755404000000002,8157300.0
8,2016-02-26,29.280001000000002,30.93,28.5,30.92,25.927187,8311200.0
9,2016-03-04,31.040001,31.459999,30.110001,30.58,25.642084,8409000.0
10,2016-03-11,30.969998999999998,32.52,30.91,32.139998999999996,26.950184000000004,10372200.0
11,2016-03-18,32.189999,32.66,30.34,30.799999,25.826559,12062300.0
12,2016-03-25,31.0,32.029999,30.59,30.92,25.927187,8210600.0
13,2016-04-01,30.780001000000002,31.51,29.860001,30.190001000000002,25.315062,10599400.0
14,2016-04-08,30.59,32.779999,30.43,32.43,27.193356,6883000.0
15,2016-04-15,32.360001000000004,34.0,32.060001,33.599998,28.174425,5829200.0
16,2016-04-22,33.669998,35.099998,33.279999,34.349998,28.803318,7940100.0
17,2016-04-29,34.209998999999996,34.419998,33.049999,33.459998999999996,28.210445,8849200.0
18,2016-05-06,33.200001,34.470001,32.939999,33.849998,28.539254999999997,7121300.0
19,2016-05-13,33.73,35.5,33.439999,35.099998,29.593145,9383400.0
20,2016-05-20,35.32,37.18,35.110001000000004,36.360001000000004,30.655465999999997,8488100.0
21,2016-05-27,36.439999,37.139998999999996,35.799999,36.849998,31.068584,8635400.0
22,2016-06-03,36.299999,36.720001,35.490002000000004,35.689999,30.09057,9284800.0
23,2016-06-10,35.130001,35.16,33.029999,33.75,28.454945000000002,10913800.0
24,2016-06-17,33.779999,35.52,33.549999,35.52,29.947253999999997,7946500.0
25,2016-06-24,33.139998999999996,33.59,29.92,31.790001,26.802452000000002,15209500.0
26,2016-07-01,31.57,31.870001000000002,29.790001,30.48,25.697979,10558700.0
27,2016-07-08,31.030001000000002,32.98,30.84,32.75,27.611837,9580800.0
28,2016-07-15,32.470001,32.799999,31.77,32.200001,27.148128999999997,8398600.0
29,2016-07-22,32.32,33.689999,32.049999,33.57,28.303186,8417100.0
30,2016-07-29,33.380001,33.75,32.52,32.950001,27.951517,9042600.0
31,2016-08-05,33.360001000000004,34.580002,33.34,33.810001,28.681065000000004,5906100.0
32,2016-08-12,33.509997999999996,34.330002,33.25,34.02,28.859201000000002,5736000.0
33,2016-08-19,33.880001,34.830002,33.849998,34.599998,29.351213,6905400.0
34,2016-08-26,34.759997999999996,35.860001000000004,34.490002000000004,35.27,29.919582000000002,8318200.0
35,2016-09-02,35.369999,35.720001,34.709998999999996,35.099998,29.775371999999997,4554100.0
36,2016-09-09,34.98,35.939999,34.619999,35.700001,30.284344,9176900.0
37,2016-09-16,35.330002,35.799999,34.82,35.509997999999996,30.123175,8811300.0
38,2016-09-23,35.290001000000004,35.599998,33.98,34.689999,29.427560999999997,5766100.0
39,2016-09-30,34.900002,36.93,34.689999,36.580002,31.030859000000003,6306400.0
40,2016-10-07,36.48,36.990002000000004,35.849998,36.049999,30.581255,8983800.0
41,2016-10-14,36.5,36.970001,36.310001,36.450001,30.92057,6568300.0
42,2016-10-21,36.029999,36.900002,34.830002,36.189999,30.700015999999998,10094400.0
