,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-01,94.0,94.260002,82.540001,86.650002,74.146202,57539900
1,2016-02-01,86.650002,86.809998,77.66999799999999,81.309998,69.98983,59103700
2,2016-03-01,81.82,87.959999,81.620003,84.57,72.79599,49929200
3,2016-04-01,84.650002,89.769997,81.059998,87.779999,75.55909,51527600
4,2016-05-01,88.519997,90.849998,84.389999,89.739998,77.724586,44733700
5,2016-06-01,88.910004,90.43,77.400002,81.389999,70.49260699999999,64428900
6,2016-07-01,81.029999,85.440002,77.860001,82.650002,71.583908,58622000
7,2016-08-01,83.089996,90.160004,81.349998,90.099998,78.562691,47930400
8,2016-09-01,90.290001,91.389999,87.040001,90.089996,78.553993,57631900
9,2016-10-01,89.550003,95.739998,87.339996,95.599998,83.358429,65872900
10,2016-11-01,96.07,112.07,94.300003,110.540001,96.975494,78056700
11,2016-12-01,111.230003,118.57,110.68,116.959999,102.60768900000001,58068300
12,2017-01-01,118.779999,121.980003,113.660004,120.459999,105.678207,57951200
13,2017-02-01,121.660004,128.520004,119.0,127.230003,112.125725,39972500
14,2017-03-01,130.479996,131.830002,115.25,120.239998,105.965553,67050200
15,2017-04-01,120.650002,122.989998,115.449997,119.75,105.533722,47039100
16,2017-05-01,120.690002,124.440002,115.660004,118.699997,105.098114,43454200
17,2017-06-01,119.349998,128.25,117.059998,124.870003,110.56109599999999,46382900
18,2017-07-01,125.650002,130.0,124.839996,128.800003,114.040749,43975600
19,2017-08-01,129.58999599999999,133.259995,124.650002,125.410004,111.69771599999999,48987200
20,2017-09-01,125.83000200000001,135.729996,119.769997,134.770004,120.03429399999999,43038500
21,2017-10-01,135.259995,139.229996,132.639999,136.78999299999998,121.833427,36185500
22,2017-11-01,137.880005,143.16000400000001,130.46000700000002,140.559998,125.89717900000001,34610700
23,2017-12-01,140.899994,147.279999,136.979996,144.28999299999998,129.238052,34785800
24,2018-01-01,145.25,160.070007,143.940002,158.020004,141.535828,50063000
25,2018-02-01,157.41000400000001,163.58999599999999,146.33999599999999,157.66000400000001,141.91433700000002,48168400
26,2018-03-01,157.66000400000001,163.0,146.91000400000001,151.240005,136.13549799999998,43813000
27,2018-04-01,151.240005,154.580002,139.860001,145.610001,131.06778,50905100
28,2018-05-01,145.270004,152.28999299999998,139.96000700000002,143.41000400000001,129.725525,42538200
29,2018-06-01,145.75,149.490005,134.58999599999999,135.100006,122.20848799999999,52670900
30,2018-07-01,134.240005,146.139999,133.5,144.830002,131.01004,51818200
31,2018-08-01,146.029999,147.229996,141.559998,143.53999299999998,130.741058,34754400
32,2018-09-01,143.490005,145.300003,135.850006,136.190002,124.04645500000001,38014700
33,2018-10-01,137.33999599999999,140.759995,116.550003,128.490005,117.033028,70755900
34,2018-11-01,129.279999,137.470001,127.82,135.779999,124.61554699999999,54572200
35,2018-12-01,137.330002,138.240005,108.449997,116.910004,107.297142,58524400
36,2019-01-01,115.150002,125.839996,114.849998,122.66999799999999,112.583519,60383400
37,2019-02-01,123.120003,126.720001,119.370003,126.019997,116.57238799999999,40963100
38,2019-03-01,126.599998,132.5,118.699997,122.660004,113.464302,51460400
39,2019-04-01,123.980003,138.080002,123.839996,136.929993,126.66446699999999,40026800
40,2019-05-01,136.720001,138.03999299999998,126.339996,127.260002,118.56826000000001,31980500
41,2019-06-01,126.980003,137.389999,126.519997,137.279999,127.9039,33567600
42,2019-07-01,138.380005,144.320007,137.830002,142.899994,133.140045,39881200
43,2019-08-01,142.41000400000001,143.53999299999998,122.370003,128.929993,121.121399,46982600
44,2019-09-01,127.610001,142.259995,125.230003,140.16000400000001,131.67128,43467800
45,2019-10-01,141.149994,149.389999,133.369995,146.699997,137.81517,38546600
46,2019-11-01,148.320007,154.75,147.309998,153.21000700000002,145.107147,29972500
47,2019-12-01,153.929993,161.78999299999998,148.08999599999999,159.630005,151.187607,38716600
48,2020-01-01,159.75,161.25,147.130005,148.550003,140.69358799999998,48572300
49,2020-02-01,150.03999299999998,156.919998,122.550003,126.400002,120.61528,37342400
50,2020-03-01,126.82,133.639999,79.410004,95.720001,91.339355,90751700
51,2020-04-01,90.0,112.900002,84.019997,106.66999799999999,101.78823100000001,64649800
52,2020-05-01,103.410004,118.0,93.269997,114.040001,110.09375800000001,68276800
53,2020-06-01,114.790001,132.580002,100.110001,105.209999,101.569313,73667900
54,2020-07-01,105.769997,109.300003,97.089996,106.66999799999999,102.978798,59442700
55,2020-08-01,106.540001,115.290001,104.410004,111.199997,108.55154399999999,42645500
56,2020-09-01,109.809998,116.66999799999999,101.58000200000001,109.910004,107.292274,39144700
57,2020-10-01,110.050003,117.220001,106.849998,111.879997,109.215355,44523000
58,2020-11-01,113.489998,141.820007,112.190002,138.070007,136.207794,58021600
59,2020-12-01,140.240005,149.309998,139.300003,149.0,146.990372,41357500
60,2021-01-01,149.679993,162.740005,141.600006,143.520004,141.58428999999998,43182700
